ID,Customer_ID,Order_Date,Order_Month,Order_Quarter,Warehouse_Block,Shipment_Mode,Product_Category,Product_Importance,Gender,Weight_gms,Product_Cost,Discount,Customer_Rating,Customer_Care_Calls,Prior_Purchases,Delivery_Status,Delivery_Label,Delivery_Days,Risk_Score,Risk_Score_Value,Return_Risk,Return_Flag,Estimated_Revenue_Loss,Customer_Segment
8122,1082,2023-10-22,10,4,B,Ship,Fashion,medium,M,4715,197,3,2,4,2,1,On-Time,7,medium,2,Medium,Yes,29.55,Loyal Customer
8123,2133,2023-09-04,9,3,C,Ship,Beauty,medium,F,4182,155,1,3,6,2,1,On-Time,5,medium,2,Medium,Yes,23.25,Loyal Customer
8124,3237,2024-02-28,2,1,F,Ship,Beauty,medium,M,4809,152,2,5,3,4,0,Delayed,9,medium,2,Medium,Yes,22.8,Delayed-Delivery
8125,1799,2023-02-28,2,1,D,Ship,Electronics,low,M,5008,275,3,5,4,6,0,Delayed,14,medium,2,Medium,Yes,41.25,Delayed-Delivery
8126,1935,2024-04-02,4,2,F,Ship,Beauty,medium,F,5936,102,4,1,3,4,1,On-Time,6,medium,2,Medium,Yes,15.3,Loyal Customer
8127,4980,2023-01-11,1,1,A,Ship,Fashion,low,M,4401,285,4,1,4,2,0,Delayed,12,high,3,High,Yes,42.75,High-Return Customer
8128,3298,2023-12-13,12,4,B,Ship,Fashion,medium,M,4366,248,10,5,4,2,1,On-Time,4,low,1,Low,No,0.0,Loyal Customer
8129,4795,2023-01-05,1,1,C,Ship,Fashion,low,F,5036,274,7,4,3,3,1,On-Time,5,low,1,Low,No,0.0,Loyal Customer
8130,3338,2024-12-17,12,4,F,Ship,Sports,low,M,4323,104,6,4,4,4,1,On-Time,3,low,1,Low,No,0.0,Loyal Customer
8131,2668,2024-01-05,1,1,D,Ship,Furniture,medium,M,5456,176,10,4,5,3,0,Delayed,9,medium,2,Medium,Yes,26.4,Delayed-Delivery
8132,4272,2024-04-02,4,2,F,Ship,Electronics,medium,F,4369,237,1,4,5,3,0,Delayed,10,medium,2,Medium,Yes,35.55,Delayed-Delivery
8133,4868,2023-09-02,9,3,A,Ship,Beauty,medium,M,5095,247,9,4,4,2,0,Delayed,15,medium,2,Medium,Yes,37.05,Delayed-Delivery
8134,1325,2023-09-06,9,3,B,Ship,Fashion,low,F,4463,212,6,5,5,5,0,Delayed,14,medium,2,Medium,Yes,31.8,Delayed-Delivery
8135,2534,2024-03-10,3,1,C,Ship,Electronics,low,M,4532,226,1,5,4,2,0,Delayed,13,medium,2,Medium,Yes,33.9,Delayed-Delivery
8136,4480,2024-02-24,2,1,F,Ship,Electronics,medium,F,5415,213,7,2,6,2,0,Delayed,12,high,3,High,Yes,31.95,High-Return Customer
8137,4678,2023-04-15,4,2,D,Ship,Furniture,low,M,5282,177,1,3,4,3,0,Delayed,18,medium,2,Medium,Yes,26.55,Delayed-Delivery
8138,4861,2023-08-30,8,3,F,Ship,Sports,medium,M,4633,235,6,5,4,4,1,On-Time,7,low,1,Low,No,0.0,Loyal Customer
8139,2985,2023-09-29,9,3,A,Ship,Beauty,medium,F,5741,263,2,4,3,3,1,On-Time,5,low,1,Low,No,0.0,Loyal Customer
8140,2964,2024-06-02,6,2,B,Ship,Sports,low,F,5337,181,10,3,3,3,0,Delayed,13,medium,2,Medium,Yes,27.15,Delayed-Delivery
8141,1836,2024-12-29,12,4,C,Ship,Beauty,medium,F,4122,178,2,2,3,2,0,Delayed,20,high,3,High,Yes,26.7,High-Return Customer
8142,1507,2023-02-13,2,1,F,Ship,Fashion,medium,F,4130,243,4,5,3,3,1,On-Time,5,low,1,Low,No,0.0,Loyal Customer
8143,3778,2023-01-26,1,1,D,Ship,Fashion,medium,F,4742,230,2,3,3,3,1,On-Time,6,low,1,Low,No,0.0,Loyal Customer
8144,4672,2023-06-30,6,2,F,Ship,Electronics,medium,F,5867,106,6,3,4,2,0,Delayed,19,medium,2,Medium,Yes,15.9,Delayed-Delivery
8145,3119,2024-08-26,8,3,A,Ship,Beauty,medium,F,4867,266,2,5,4,3,0,Delayed,17,medium,2,Medium,Yes,39.9,Delayed-Delivery
8146,2270,2024-03-03,3,1,B,Ship,Beauty,low,M,4171,284,1,2,5,4,1,On-Time,7,medium,2,Medium,Yes,42.6,Loyal Customer
8147,1640,2023-09-25,9,3,C,Ship,Sports,low,M,4751,233,9,5,2,3,1,On-Time,5,low,1,Low,No,0.0,Loyal Customer
8148,4795,2024-08-02,8,3,F,Ship,Fashion,high,F,4777,200,2,3,3,3,1,On-Time,5,low,1,Low,No,0.0,Loyal Customer
8149,3987,2023-05-31,5,2,D,Ship,Grocery,medium,F,5292,176,1,2,3,2,0,Delayed,13,high,3,High,Yes,26.4,High-Return Customer
8150,2878,2024-09-07,9,3,F,Ship,Electronics,medium,M,4405,279,4,1,5,5,1,On-Time,5,medium,2,Medium,Yes,41.85,Loyal Customer
8151,1607,2024-08-22,8,3,A,Ship,Beauty,high,M,5070,164,9,3,3,3,0,Delayed,13,medium,2,Medium,Yes,24.6,Delayed-Delivery
8152,4658,2023-04-05,4,2,B,Ship,Furniture,low,F,5002,163,10,3,4,3,1,On-Time,5,low,1,Low,No,0.0,Loyal Customer
8153,2958,2024-01-17,1,1,C,Ship,Furniture,medium,F,4404,254,3,5,4,3,0,Delayed,13,medium,2,Medium,Yes,38.1,Delayed-Delivery
8154,1565,2024-05-29,5,2,F,Ship,Grocery,low,F,4269,234,2,4,5,3,0,Delayed,15,medium,2,Medium,Yes,35.1,Delayed-Delivery
8155,2367,2024-12-20,12,4,D,Ship,Fashion,low,F,4021,191,8,1,4,3,1,On-Time,6,medium,2,Medium,Yes,28.65,Loyal Customer
8156,4996,2024-09-05,9,3,F,Ship,Fashion,medium,F,4214,224,5,3,3,3,1,On-Time,5,low,1,Low,No,0.0,Loyal Customer
8157,3101,2024-11-19,11,4,A,Ship,Fashion,low,F,4232,250,5,1,3,2,0,Delayed,14,high,3,High,Yes,37.5,High-Return Customer
8158,2753,2024-03-03,3,1,B,Ship,Sports,medium,M,4146,101,8,5,4,6,0,Delayed,18,medium,2,Medium,Yes,15.15,Delayed-Delivery
8159,3575,2024-02-29,2,1,C,Ship,Furniture,medium,M,5058,227,6,2,3,3,0,Delayed,20,high,3,High,Yes,34.05,High-Return Customer
8160,3658,2023-07-18,7,3,F,Ship,Fashion,medium,F,5521,173,4,1,3,2,0,Delayed,17,high,3,High,Yes,25.95,High-Return Customer
8161,4603,2023-01-08,1,1,D,Ship,Furniture,medium,M,4384,209,6,3,4,5,0,Delayed,18,medium,2,Medium,Yes,31.35,Delayed-Delivery
8162,2581,2023-11-23,11,4,F,Ship,Grocery,low,F,4132,241,4,5,3,3,0,Delayed,11,medium,2,Medium,Yes,36.15,Delayed-Delivery
8163,2986,2024-11-20,11,4,A,Ship,Electronics,medium,F,5972,257,9,5,5,3,0,Delayed,20,medium,2,Medium,Yes,38.55,Delayed-Delivery
8164,3240,2024-08-16,8,3,B,Ship,Sports,high,F,4345,146,3,1,5,3,1,On-Time,4,medium,2,Medium,Yes,21.9,Loyal Customer
8165,4966,2024-09-15,9,3,C,Ship,Beauty,medium,M,5444,129,3,3,2,5,1,On-Time,6,low,1,Low,No,0.0,Loyal Customer
8166,3105,2023-01-21,1,1,F,Ship,Grocery,low,M,4768,285,9,4,3,3,1,On-Time,4,low,1,Low,No,0.0,Loyal Customer
8167,4508,2024-06-29,6,2,D,Ship,Furniture,low,F,5213,133,5,1,3,3,1,On-Time,5,medium,2,Medium,Yes,19.95,Loyal Customer
8168,4182,2023-09-12,9,3,F,Ship,Grocery,low,M,4786,185,1,2,4,3,0,Delayed,8,high,3,High,Yes,27.75,High-Return Customer
8169,1128,2024-03-08,3,1,A,Ship,Beauty,medium,M,5714,193,8,5,5,4,0,Delayed,19,medium,2,Medium,Yes,28.95,Delayed-Delivery
8170,2872,2024-05-19,5,2,B,Ship,Sports,medium,M,4974,228,5,4,5,6,1,On-Time,7,low,1,Low,No,0.0,Loyal Customer
8171,1705,2023-01-27,1,1,C,Ship,Electronics,low,M,5058,179,5,3,3,2,0,Delayed,17,medium,2,Medium,Yes,26.85,Delayed-Delivery
8172,4996,2024-06-03,6,2,F,Ship,Beauty,low,F,4896,224,9,2,4,3,0,Delayed,16,high,3,High,Yes,33.6,High-Return Customer
8173,1851,2024-06-13,6,2,D,Ship,Sports,medium,M,5855,279,1,2,3,6,0,Delayed,14,high,3,High,Yes,41.85,High-Return Customer
8174,4397,2024-05-14,5,2,F,Ship,Furniture,medium,M,5717,181,4,2,4,3,0,Delayed,15,high,3,High,Yes,27.15,High-Return Customer
8175,1007,2023-08-21,8,3,A,Ship,Beauty,medium,M,4526,198,9,5,5,2,0,Delayed,9,medium,2,Medium,Yes,29.7,Delayed-Delivery
8176,3076,2024-01-31,1,1,B,Ship,Grocery,medium,F,5817,193,4,5,3,3,0,Delayed,17,medium,2,Medium,Yes,28.95,Delayed-Delivery
8177,2135,2023-11-03,11,4,C,Ship,Fashion,low,F,4208,184,1,4,5,3,1,On-Time,5,low,1,Low,No,0.0,Loyal Customer
8178,3994,2024-05-24,5,2,F,Ship,Grocery,low,M,5920,139,9,2,5,3,0,Delayed,17,high,3,High,Yes,20.85,High-Return Customer
8179,4744,2024-12-03,12,4,D,Ship,Furniture,low,M,4560,210,5,3,5,3,1,On-Time,4,medium,2,Medium,Yes,31.5,Loyal Customer
8180,3178,2024-02-28,2,1,F,Ship,Electronics,low,M,4520,225,2,3,4,2,1,On-Time,3,low,1,Low,No,0.0,Loyal Customer
8181,3235,2023-05-30,5,2,A,Ship,Beauty,low,F,4738,189,5,1,3,2,0,Delayed,10,high,3,High,Yes,28.35,High-Return Customer
8182,2698,2024-01-27,1,1,B,Ship,Electronics,low,F,5736,164,4,5,4,4,0,Delayed,13,medium,2,Medium,Yes,24.6,Delayed-Delivery
8183,3756,2024-05-04,5,2,C,Ship,Furniture,low,M,5303,196,1,5,3,3,1,On-Time,7,low,1,Low,No,0.0,Loyal Customer
8184,2498,2024-10-29,10,4,F,Ship,Beauty,medium,F,4533,246,1,3,5,2,0,Delayed,12,high,3,High,Yes,36.9,High-Return Customer
8185,4435,2023-02-16,2,1,D,Ship,Sports,low,F,4571,188,10,4,4,4,1,On-Time,5,low,1,Low,No,0.0,Loyal Customer
8186,4275,2023-11-08,11,4,F,Ship,Sports,medium,F,4380,250,4,3,3,2,0,Delayed,13,medium,2,Medium,Yes,37.5,Delayed-Delivery
8187,3259,2023-05-19,5,2,A,Ship,Grocery,medium,F,5795,156,2,2,4,4,1,On-Time,6,medium,2,Medium,Yes,23.4,Loyal Customer
8188,2644,2024-02-09,2,1,B,Ship,Grocery,low,M,5480,218,6,1,3,4,1,On-Time,4,medium,2,Medium,Yes,32.7,Loyal Customer
8189,1275,2024-10-15,10,4,C,Ship,Furniture,low,M,5791,172,5,5,5,2,0,Delayed,16,medium,2,Medium,Yes,25.8,Delayed-Delivery
8190,4144,2023-01-14,1,1,F,Ship,Sports,low,F,4380,259,3,1,3,2,0,Delayed,17,high,3,High,Yes,38.85,High-Return Customer
8191,2702,2024-06-02,6,2,D,Ship,Beauty,medium,F,4623,231,9,3,3,3,1,On-Time,7,low,1,Low,No,0.0,Loyal Customer
8192,2795,2024-07-04,7,3,F,Ship,Sports,high,M,4271,224,4,2,5,3,0,Delayed,18,high,3,High,Yes,33.6,High-Return Customer
8193,1242,2023-07-04,7,3,A,Ship,Grocery,low,M,4048,201,7,5,4,3,0,Delayed,12,medium,2,Medium,Yes,30.15,Delayed-Delivery
8194,4858,2023-04-25,4,2,B,Road,Furniture,medium,M,4374,189,5,2,4,2,0,Delayed,16,high,3,High,Yes,28.35,High-Return Customer
8195,4173,2023-04-20,4,2,C,Road,Sports,medium,M,4565,265,10,4,5,3,0,Delayed,12,medium,2,Medium,Yes,39.75,Delayed-Delivery
8196,4034,2024-07-30,7,3,F,Road,Furniture,medium,M,5357,147,5,5,3,3,1,On-Time,3,low,1,Low,No,0.0,Loyal Customer
8197,3732,2023-10-08,10,4,D,Road,Sports,low,F,5783,195,6,4,4,3,0,Delayed,9,medium,2,Medium,Yes,29.25,Delayed-Delivery
8198,1170,2024-06-26,6,2,F,Road,Electronics,medium,F,5891,216,7,5,4,3,0,Delayed,9,medium,2,Medium,Yes,32.4,Delayed-Delivery
8199,1652,2023-03-27,3,1,A,Road,Sports,low,M,4031,148,5,2,4,2,0,Delayed,11,high,3,High,Yes,22.2,High-Return Customer
8200,2932,2023-05-18,5,2,B,Road,Grocery,medium,F,4200,180,7,4,5,4,1,On-Time,6,low,1,Low,No,0.0,Loyal Customer
8201,3235,2024-04-10,4,2,C,Road,Beauty,low,F,5976,169,7,3,3,3,0,Delayed,9,medium,2,Medium,Yes,25.35,Delayed-Delivery
8202,4512,2023-03-18,3,1,F,Road,Grocery,low,F,5400,200,7,4,3,3,0,Delayed,17,medium,2,Medium,Yes,30.0,Delayed-Delivery
8203,2109,2023-05-17,5,2,D,Road,Grocery,low,F,5632,255,10,3,3,2,0,Delayed,14,medium,2,Medium,Yes,38.25,Delayed-Delivery
8204,2499,2024-09-25,9,3,F,Road,Grocery,low,F,4051,238,1,3,4,2,0,Delayed,20,medium,2,Medium,Yes,35.7,Delayed-Delivery
8205,3099,2023-04-07,4,2,A,Road,Furniture,medium,M,5088,163,5,4,3,3,1,On-Time,3,low,1,Low,No,0.0,Loyal Customer
8206,3158,2024-06-14,6,2,B,Road,Fashion,medium,M,4031,177,7,5,4,3,1,On-Time,6,low,1,Low,No,0.0,Loyal Customer
8207,2972,2023-01-09,1,1,C,Road,Fashion,medium,M,5785,206,5,5,4,3,1,On-Time,4,low,1,Low,No,0.0,Loyal Customer
8208,3924,2023-03-24,3,1,F,Road,Electronics,low,F,5272,175,2,4,3,3,0,Delayed,17,medium,2,Medium,Yes,26.25,Delayed-Delivery
8209,4925,2023-02-16,2,1,D,Road,Grocery,medium,M,4250,247,5,5,5,2,0,Delayed,13,medium,2,Medium,Yes,37.05,Delayed-Delivery
8210,2066,2024-05-26,5,2,F,Road,Fashion,medium,F,5809,152,4,3,4,4,0,Delayed,18,medium,2,Medium,Yes,22.8,Delayed-Delivery
8211,3258,2024-03-05,3,1,A,Road,Electronics,low,F,5394,162,8,4,4,3,0,Delayed,8,medium,2,Medium,Yes,24.3,Delayed-Delivery
8212,3035,2023-03-31,3,1,B,Road,Furniture,medium,F,5915,206,5,4,3,3,0,Delayed,17,medium,2,Medium,Yes,30.9,Delayed-Delivery
8213,4271,2024-05-27,5,2,C,Road,Grocery,low,F,5540,186,6,4,3,4,0,Delayed,13,medium,2,Medium,Yes,27.9,Delayed-Delivery
8214,4881,2024-11-04,11,4,F,Road,Beauty,low,F,4487,179,4,5,4,3,0,Delayed,12,medium,2,Medium,Yes,26.85,Delayed-Delivery
8215,1857,2024-10-26,10,4,D,Road,Furniture,medium,F,4929,172,7,5,3,3,0,Delayed,19,medium,2,Medium,Yes,25.8,Delayed-Delivery
8216,4823,2024-02-18,2,1,F,Flight,Electronics,medium,M,4865,158,7,3,3,2,0,Delayed,12,medium,2,Medium,Yes,23.7,Delayed-Delivery
8217,3674,2024-05-27,5,2,A,Flight,Furniture,high,M,4060,143,9,5,6,5,0,Delayed,12,medium,2,Medium,Yes,21.45,Delayed-Delivery
8218,2049,2024-10-19,10,4,B,Flight,Beauty,medium,F,4994,171,7,3,5,3,0,Delayed,11,high,3,High,Yes,25.65,High-Return Customer
8219,4990,2024-11-03,11,4,C,Flight,Furniture,high,M,4426,175,4,2,4,3,0,Delayed,14,high,3,High,Yes,26.25,High-Return Customer
8220,1298,2024-10-08,10,4,F,Flight,Electronics,medium,F,4040,173,8,5,4,3,1,On-Time,7,low,1,Low,No,0.0,Loyal Customer
8221,4148,2023-03-18,3,1,D,Flight,Beauty,medium,M,4531,268,10,4,4,3,0,Delayed,16,medium,2,Medium,Yes,40.2,Delayed-Delivery
8222,1923,2023-03-22,3,1,F,Flight,Beauty,low,F,5923,232,8,5,4,3,0,Delayed,20,medium,2,Medium,Yes,34.8,Delayed-Delivery
8223,1136,2024-07-07,7,3,A,Flight,Furniture,medium,F,4217,203,9,2,4,4,0,Delayed,11,high,3,High,Yes,30.45,High-Return Customer
8224,2043,2024-09-27,9,3,B,Flight,Beauty,low,M,5300,140,3,4,3,3,0,Delayed,9,medium,2,Medium,Yes,21.0,Delayed-Delivery
8225,3487,2023-07-21,7,3,C,Flight,Furniture,medium,F,4327,138,10,4,3,3,1,On-Time,5,low,1,Low,No,0.0,Loyal Customer
8226,1210,2024-03-22,3,1,F,Flight,Grocery,medium,M,5146,262,9,1,5,3,0,Delayed,9,high,3,High,Yes,39.3,High-Return Customer
8227,3799,2023-04-17,4,2,D,Flight,Beauty,low,F,4024,245,9,1,4,3,1,On-Time,7,medium,2,Medium,Yes,36.75,Loyal Customer
8228,2574,2023-10-19,10,4,F,Flight,Furniture,low,F,4806,224,10,4,3,3,1,On-Time,7,low,1,Low,No,0.0,Loyal Customer
8229,3482,2024-11-16,11,4,A,Flight,Grocery,low,F,4585,186,4,4,3,2,0,Delayed,11,medium,2,Medium,Yes,27.9,Delayed-Delivery
8230,1779,2023-11-08,11,4,B,Flight,Beauty,medium,M,5422,282,5,2,4,4,1,On-Time,7,medium,2,Medium,Yes,42.3,Loyal Customer
8231,2230,2024-08-21,8,3,C,Flight,Grocery,low,M,4786,266,8,1,5,3,1,On-Time,5,medium,2,Medium,Yes,39.9,Loyal Customer
8232,3486,2024-05-31,5,2,F,Flight,Sports,low,F,5571,256,7,2,4,4,0,Delayed,13,high,3,High,Yes,38.4,High-Return Customer
8233,2802,2024-11-14,11,4,D,Flight,Beauty,medium,F,5464,155,7,3,3,3,0,Delayed,9,medium,2,Medium,Yes,23.25,Delayed-Delivery
8234,3713,2024-09-24,9,3,F,Flight,Sports,high,M,5700,142,2,4,2,3,0,Delayed,11,medium,2,Medium,Yes,21.3,Delayed-Delivery
8235,2065,2024-10-29,10,4,A,Flight,Electronics,medium,M,4600,229,6,3,6,8,0,Delayed,18,high,3,High,Yes,34.35,High-Return Customer
8236,1410,2024-08-21,8,3,B,Flight,Electronics,medium,F,5583,211,6,3,4,8,0,Delayed,14,medium,2,Medium,Yes,31.65,Delayed-Delivery
8237,4594,2024-03-01,3,1,C,Flight,Furniture,high,F,5337,264,4,1,5,6,0,Delayed,20,high,3,High,Yes,39.6,High-Return Customer
8238,3853,2024-09-01,9,3,F,Ship,Fashion,medium,M,5571,217,3,1,6,4,0,Delayed,16,high,3,High,Yes,32.55,High-Return Customer
8239,3657,2024-02-19,2,1,D,Ship,Sports,low,M,4077,145,3,3,5,3,1,On-Time,7,medium,2,Medium,Yes,21.75,Loyal Customer
8240,1426,2023-05-15,5,2,F,Ship,Sports,low,M,5854,185,6,2,3,4,0,Delayed,15,high,3,High,Yes,27.75,High-Return Customer
8241,4346,2024-06-02,6,2,A,Ship,Electronics,high,M,5582,221,6,4,4,10,1,On-Time,3,low,1,Low,No,0.0,Loyal Customer
8242,2471,2023-12-30,12,4,B,Ship,Sports,low,F,4632,208,8,5,4,3,0,Delayed,15,medium,2,Medium,Yes,31.2,Delayed-Delivery
8243,3949,2024-01-19,1,1,C,Ship,Fashion,medium,M,5368,260,2,5,4,2,0,Delayed,9,medium,2,Medium,Yes,39.0,Delayed-Delivery
8244,1941,2023-02-01,2,1,F,Ship,Grocery,low,F,5646,177,3,4,4,7,1,On-Time,4,low,1,Low,No,0.0,Loyal Customer
8245,2907,2024-06-23,6,2,D,Ship,Grocery,low,F,4175,144,10,1,4,4,0,Delayed,8,high,3,High,Yes,21.6,High-Return Customer
8246,1741,2024-05-01,5,2,F,Ship,Fashion,low,F,5692,174,4,5,3,2,0,Delayed,14,medium,2,Medium,Yes,26.1,Delayed-Delivery
8247,2392,2023-12-31,12,4,A,Ship,Sports,high,M,4158,215,1,2,3,4,0,Delayed,20,high,3,High,Yes,32.25,High-Return Customer
8248,2243,2023-09-21,9,3,B,Ship,Sports,medium,M,5085,270,9,5,4,10,1,On-Time,6,low,1,Low,No,0.0,Loyal Customer
8249,2600,2023-05-22,5,2,C,Ship,Sports,high,M,4540,209,10,4,3,2,0,Delayed,16,medium,2,Medium,Yes,31.35,Delayed-Delivery
8250,4938,2023-01-30,1,1,F,Ship,Furniture,low,F,5413,103,10,1,5,5,1,On-Time,6,medium,2,Medium,Yes,15.45,Loyal Customer
8251,2255,2023-05-10,5,2,D,Ship,Beauty,low,F,4674,184,10,1,5,3,1,On-Time,3,medium,2,Medium,Yes,27.6,Loyal Customer
8252,1327,2023-03-11,3,1,F,Ship,Fashion,high,F,5033,226,6,3,5,2,0,Delayed,20,high,3,High,Yes,33.9,High-Return Customer
8253,2466,2023-04-29,4,2,A,Ship,Fashion,low,M,4324,158,4,2,5,3,0,Delayed,8,high,3,High,Yes,23.7,High-Return Customer
8254,3099,2023-11-23,11,4,B,Ship,Fashion,high,M,5029,274,2,2,3,2,0,Delayed,18,high,3,High,Yes,41.1,High-Return Customer
8255,4957,2023-03-11,3,1,C,Ship,Fashion,medium,F,5429,245,7,4,3,3,0,Delayed,14,medium,2,Medium,Yes,36.75,Delayed-Delivery
8256,2966,2023-07-27,7,3,F,Ship,Fashion,low,M,1932,254,8,3,5,6,0,Delayed,9,high,3,High,Yes,38.1,High-Return Customer
8257,1375,2023-04-01,4,2,D,Ship,Sports,low,M,1312,252,2,3,5,5,1,On-Time,6,medium,2,Medium,Yes,37.8,Loyal Customer
8258,1262,2023-04-30,4,2,F,Ship,Furniture,low,M,1174,254,2,4,6,4,0,Delayed,19,medium,2,Medium,Yes,38.1,Delayed-Delivery
8259,1266,2023-07-26,7,3,A,Ship,Electronics,low,F,1762,263,10,3,4,5,0,Delayed,9,medium,2,Medium,Yes,39.45,Delayed-Delivery
8260,3406,2024-02-10,2,1,B,Ship,Sports,low,F,1970,256,5,1,5,5,0,Delayed,8,high,3,High,Yes,38.4,High-Return Customer
8261,4388,2024-06-30,6,2,C,Ship,Sports,medium,F,1922,264,9,5,6,4,1,On-Time,3,low,1,Low,No,0.0,Loyal Customer
8262,4395,2023-05-04,5,2,F,Ship,Beauty,low,M,1734,237,6,2,4,5,1,On-Time,5,medium,2,Medium,Yes,35.55,Loyal Customer
8263,2944,2023-04-22,4,2,D,Ship,Electronics,medium,F,1912,226,2,1,4,5,0,Delayed,9,high,3,High,Yes,33.9,High-Return Customer
8264,4979,2023-07-26,7,3,F,Ship,Fashion,low,F,1543,289,4,1,7,4,1,On-Time,5,medium,2,Medium,Yes,43.35,Loyal Customer
8265,4737,2024-09-05,9,3,A,Ship,Electronics,low,F,1235,281,9,1,7,4,0,Delayed,19,high,3,High,Yes,42.15,High-Return Customer
8266,2893,2024-01-21,1,1,B,Ship,Furniture,low,M,1068,258,6,5,5,5,1,On-Time,7,low,1,Low,No,0.0,Loyal Customer
8267,2901,2024-12-06,12,4,C,Ship,Grocery,low,M,1276,263,3,4,6,4,0,Delayed,10,medium,2,Medium,Yes,39.45,Delayed-Delivery
8268,3699,2023-05-27,5,2,F,Ship,Sports,low,F,1605,245,1,3,5,5,0,Delayed,19,high,3,High,Yes,36.75,High-Return Customer
8269,4634,2023-05-12,5,2,D,Ship,Electronics,medium,F,1427,296,7,3,7,4,0,Delayed,10,high,3,High,Yes,44.4,High-Return Customer
8270,2652,2023-04-14,4,2,F,Ship,Beauty,low,M,1262,286,3,4,7,4,1,On-Time,4,low,1,Low,No,0.0,Loyal Customer
8271,2444,2024-07-06,7,3,A,Ship,Furniture,low,M,1470,252,6,3,6,2,1,On-Time,4,medium,2,Medium,Yes,37.8,Loyal Customer
8272,1045,2024-07-21,7,3,B,Ship,Grocery,low,F,1707,301,4,5,6,4,1,On-Time,3,low,1,Low,No,0.0,Loyal Customer
8273,4892,2023-08-30,8,3,C,Ship,Furniture,low,F,1886,290,10,4,7,4,1,On-Time,5,low,1,Low,No,0.0,Loyal Customer
8274,1599,2024-09-30,9,3,F,Ship,Fashion,medium,F,1096,247,9,2,7,4,1,On-Time,4,medium,2,Medium,Yes,37.05,Loyal Customer
8275,1719,2024-10-23,10,4,D,Ship,Grocery,medium,F,4766,138,2,1,3,3,1,On-Time,7,medium,2,Medium,Yes,20.7,Loyal Customer
8276,2912,2023-11-27,11,4,F,Ship,Beauty,medium,F,4428,262,6,4,5,3,0,Delayed,12,medium,2,Medium,Yes,39.3,Delayed-Delivery
8277,2292,2023-05-29,5,2,A,Ship,Grocery,low,F,5226,245,5,2,4,3,0,Delayed,10,high,3,High,Yes,36.75,High-Return Customer
8278,1600,2023-06-18,6,2,B,Ship,Beauty,low,F,4862,224,1,1,3,3,1,On-Time,5,medium,2,Medium,Yes,33.6,Loyal Customer
8279,1380,2024-07-10,7,3,C,Ship,Fashion,low,F,5054,186,1,1,3,2,1,On-Time,3,medium,2,Medium,Yes,27.9,Loyal Customer
8280,1117,2023-03-25,3,1,F,Ship,Beauty,medium,M,5065,282,10,1,4,4,0,Delayed,17,high,3,High,Yes,42.3,High-Return Customer
8281,4637,2024-06-03,6,2,D,Ship,Furniture,low,M,5260,266,2,4,5,3,1,On-Time,6,low,1,Low,No,0.0,Loyal Customer
8282,3163,2023-04-17,4,2,F,Ship,Electronics,low,F,5244,256,8,5,4,4,1,On-Time,4,low,1,Low,No,0.0,Loyal Customer
8283,4701,2023-09-22,9,3,A,Ship,Furniture,medium,F,5709,155,7,1,3,3,0,Delayed,8,high,3,High,Yes,23.25,High-Return Customer
8284,1259,2024-10-19,10,4,B,Ship,Sports,high,M,5174,142,10,5,2,3,0,Delayed,16,medium,2,Medium,Yes,21.3,Delayed-Delivery
8285,2098,2023-01-31,1,1,C,Ship,Furniture,medium,F,4271,229,2,5,6,8,1,On-Time,3,low,1,Low,No,0.0,Loyal Customer
8286,2503,2024-06-30,6,2,F,Ship,Grocery,medium,F,4550,211,3,3,4,8,0,Delayed,13,medium,2,Medium,Yes,31.65,Delayed-Delivery
8287,3352,2023-09-04,9,3,D,Ship,Fashion,high,M,4644,264,8,5,5,6,1,On-Time,5,low,1,Low,No,0.0,Loyal Customer
8288,3054,2024-06-13,6,2,F,Ship,Sports,medium,F,4247,217,4,4,6,4,1,On-Time,4,low,1,Low,No,0.0,Loyal Customer
8289,1365,2023-01-24,1,1,A,Ship,Sports,low,M,4492,145,2,4,5,3,1,On-Time,7,low,1,Low,No,0.0,Loyal Customer
8290,2657,2024-05-12,5,2,B,Ship,Sports,low,M,5704,185,9,5,3,4,0,Delayed,8,medium,2,Medium,Yes,27.75,Delayed-Delivery
8291,3570,2023-10-31,10,4,C,Ship,Electronics,high,M,4646,221,9,5,4,10,0,Delayed,14,medium,2,Medium,Yes,33.15,Delayed-Delivery
8292,4419,2024-02-02,2,1,F,Ship,Beauty,low,M,4342,208,8,2,4,3,0,Delayed,19,high,3,High,Yes,31.2,High-Return Customer
8293,2461,2024-02-07,2,1,D,Ship,Grocery,medium,M,4474,260,6,4,4,2,0,Delayed,10,medium,2,Medium,Yes,39.0,Delayed-Delivery
8294,3024,2023-11-12,11,4,F,Ship,Fashion,low,F,4299,177,2,5,4,7,0,Delayed,11,medium,2,Medium,Yes,26.55,Delayed-Delivery
8295,4286,2023-10-05,10,4,A,Ship,Electronics,low,M,4970,144,8,1,4,4,0,Delayed,12,high,3,High,Yes,21.6,High-Return Customer
8296,3476,2024-06-25,6,2,B,Ship,Furniture,low,F,5556,174,1,3,3,2,0,Delayed,8,medium,2,Medium,Yes,26.1,Delayed-Delivery
8297,1790,2023-05-23,5,2,C,Ship,Fashion,high,M,4673,215,2,2,3,4,1,On-Time,7,medium,2,Medium,Yes,32.25,Loyal Customer
